imone,savivaldybe,adresas,tipas,kaina,data
Skulas,Vilniaus m. sav.,"Vilnius, J.Kazlausko g. 34",Dyzelinas,1.989,2026-04-20
Deliuvis,Panevėžio m. sav.,"Pušaloto g. 140, Panevėžys",Dyzelinas,1.959,2026-04-20
Deliuvis,Panevėžio m. sav.,"G.Petkevičaitės-Bitės 35C, Panevėžys",Dyzelinas,1.959,2026-04-20
Deliuvis,Panevėžio m. sav.,"S.Kerbedžio 2, Panevėžys",Dyzelinas,1.959,2026-04-20
Velseka,Kupiškio r. sav.,"Panevėžio g. 5, Kupiškis",Dyzelinas,1.989,2026-04-20
Pakelės namai,Pasvalio r. sav.,"Liepų g. 4, Škilinpamūšio k.",Dyzelinas,2.09,2026-04-20
Pakelės namai,Pasvalio r. sav.,"Pasienio g. 10, Škilinpamūšio k.",Dyzelinas,2.09,2026-04-20
Tumasa,Mažeikių r. sav.,"Židikai, Mažeikiu g. 10",Dyzelinas,2.1,2026-04-20
Madalva,Tauragės r. sav.,"Žygaičių k., Žygaičių g.2",Dyzelinas,2.06,2026-04-20
Prie Luksto,Telšių r. sav.,"Telšiai, Masčio g. 21",Dyzelinas,2.085,2026-04-20
Boost Petrol,Šiaulių r. sav.,"Ginkūnų k., Aušros g. 26",Dyzelinas,2.059,2026-04-20
Boost Petrol,Kelmės r. sav.,"Kęstučio g. 1B, Kelmė",Dyzelinas,2.059,2026-04-20
Boost Petrol,Kelmės r. sav.,"Kuršukų k., Plento g. 1",Dyzelinas,2.099,2026-04-20
Boost Petrol,Kauno m. sav.,"Marvelės g. 132, Kaunas",Dyzelinas,2.089,2026-04-20
Boost Petrol,Elektrėnų sav.,Dubijos g. 36,Dyzelinas,2.139,2026-04-20
Boost Petrol,Molėtų r. sav.,Smėlinkos k.,Dyzelinas,2.02,2026-04-20
Boost Petrol,Utenos r. sav.,"Zarasų g. 9, Utena",Dyzelinas,2.029,2026-04-20
Boost Petrol,Kelmės r. sav.,"Maironių k., Kuršių g. 2",Dyzelinas,2.02,2026-04-20
Stateta,Marijampolės sav.,Kantališkių k.,Dyzelinas,1.997,2026-04-20
Stateta,Vilniaus m. sav.,"Ukmergės g. 246, Vilnius",Dyzelinas,1.997,2026-04-20
Stateta,Alytaus r. sav.,Alytaus k.,Dyzelinas,1.997,2026-04-20
Stateta,Alytaus r. sav.,"Kauno g.1, Miklusėnai",Dyzelinas,1.997,2026-04-20
Stateta,Alytaus r. sav.,Kaniukų k.,Dyzelinas,1.997,2026-04-20
Stateta,Prienų r. sav.,Gustaičių k.,Dyzelinas,1.997,2026-04-20
Stateta,Kauno r. sav.,"Erdvės g. 78, Ramučių k.",Dyzelinas,1.997,2026-04-20
Stateta,Panevėžio r. sav.,"Žemdirbių g. 15, Paliūniškio k.",Dyzelinas,1.997,2026-04-20
Stateta,Kupiškio r. sav.,"Panevėžio g. 9, Kupiškis",Dyzelinas,1.997,2026-04-20
Stateta,Kalvarijos sav.,"Turgaus g. 4, Kreivukė",Dyzelinas,1.997,2026-04-20
Stateta,Klaipėdos m. sav.,"Minijos g. 90, Klaipėda",Dyzelinas,1.997,2026-04-20
Stateta,Utenos r. sav.,"Palangos g. 66, Utena",Dyzelinas,1.997,2026-04-20
Emsi,Alytaus m. sav.,"Ūdrijos g.2, Alytus",Dyzelinas,2.03,2026-04-20
Emsi,Raseinių r. sav.,"Žemaičių g. 34, Ariogala",Dyzelinas,2.059,2026-04-20
Emsi,Kauno m. sav.,"Ateities pl.40B, Kaunas",Dyzelinas,2.039,2026-04-20
Emsi,Biržų r. sav.,"Jaunimo g.2a, Biržai",Dyzelinas,2.039,2026-04-20
Emsi,Vilniaus r. sav.,Bukiškio k. Ukmergės g.437,Dyzelinas,1.999,2026-04-20
Emsi,Kauno m. sav.,"Draugystės g.8B, Kaunas",Dyzelinas,2.039,2026-04-20
Emsi,Vilniaus m. sav.,"Vilnius, Spyglių g. 2",Dyzelinas,1.999,2026-04-20
Emsi,Kauno r. sav.,"Ilgakiemio k., Kauno g.25",Dyzelinas,2.039,2026-04-20
Emsi,Vilniaus m. sav.,"Jeruzalės 2, Vilnius",Dyzelinas,1.999,2026-04-20
Emsi,Jonavos r. sav.,"Vasario 16-osios g.70, Jonava",Dyzelinas,2.039,2026-04-20
Emsi,Klaipėdos r. sav.,"Durpyno 63, Jonušų k.",Dyzelinas,2.059,2026-04-20
Emsi,Kėdainių r. sav.,"Juodgirio k.1,",Dyzelinas,2.059,2026-04-20
Emsi,Klaipėdos r. sav.,Medelyno g.126 Kalotės k.,Dyzelinas,2.03,2026-04-20
Emsi,Vilniaus m. sav.,"Kareivių g. 4, Vilnius",Dyzelinas,1.999,2026-04-20
Emsi,Kauno m. sav.,"Jonavos g. 292B, Kaunas",Dyzelinas,1.999,2026-04-20
Emsi,Vilniaus m. sav.,"Kirtimų g. 33, Vilnius",Dyzelinas,1.999,2026-04-20
Emsi,Vilniaus m. sav.,"Laisvės pr. 80B, Vilnius",Dyzelinas,1.999,2026-04-20
Emsi,Lazdijų r. sav.,"Lazdijų sen., Janaslavo k.11",Dyzelinas,2.019,2026-04-20
Emsi,Trakų r. sav.,"Sodų g.3A, Lentvaris",Dyzelinas,1.99,2026-04-20
Emsi,Vilniaus m. sav.,"Liepkalnio g.112A, Vilnius",Dyzelinas,1.999,2026-04-20
Emsi,Kauno m. sav.,"Liuksemburgo aklg. 27, Kaunas",Dyzelinas,2.019,2026-04-20
Emsi,Vilniaus r. sav.,"Mokyklos g. 26, Maišiagalos mstl.",Dyzelinas,2.019,2026-04-20
Emsi,Marijampolės sav.,"Stoties g. 6B, Marijampolė",Dyzelinas,1.999,2026-04-20
Emsi,Kauno m. sav.,"Masiulio g.16C, Kaunas",Dyzelinas,2.019,2026-04-20
Emsi,Kauno r. sav.,"Marijampolės g. 58, Mastaičių k.",Dyzelinas,2.039,2026-04-20
Emsi,Vilniaus r. sav.,"Medininkų k., Pasieniečių g.10",Dyzelinas,2.199,2026-04-20
Emsi,Klaipėdos m. sav.,"Minijos g.154A, Klaipėda",Dyzelinas,2.0,2026-04-20
Emsi,Kauno m. sav.,"Savanorių pr.402A, Kaunas",Dyzelinas,2.029,2026-04-20
Emsi,Vilniaus r. sav.,"Taikos g.1, Kreivalaužių k.",Dyzelinas,1.99,2026-04-20
Emsi,Panevėžio m. sav.,"Nemuno g.79A, Panevėžys",Dyzelinas,2.019,2026-04-20
Emsi,Kauno m. sav.,"Palemono g. 3A, Kaunas",Dyzelinas,2.01,2026-04-20
Emsi,Pasvalio r. sav.,"Pasvalys, Taikos g.24",Dyzelinas,2.019,2026-04-20
Emsi,Kaišiadorių r. sav.,"Paukštininkų g.4a, Kaišiadorys",Dyzelinas,2.039,2026-04-20
Emsi,Marijampolės sav.,"Kauno g.165, Pietarių k.",Dyzelinas,2.019,2026-04-20
Emsi,Vilniaus m. sav.,"Pajautos g. 31, Vilnius (Pilaitė)",Dyzelinas,1.999,2026-04-20
Emsi,Radviliškio r. sav.,"Miško g.62, Radviliškis",Dyzelinas,2.029,2026-04-20
Emsi,Panevėžio r. sav.,"Ramygalos g.186A, Panevėžys",Dyzelinas,2.019,2026-04-20
Emsi,Raseinių r. sav.,Raščių k. 1A,Dyzelinas,2.029,2026-04-20
Emsi,Trakų r. sav.,Sausių g.2 Sausių k..,Dyzelinas,1.97,2026-04-20
Emsi,Vilniaus m. sav.,"Savanorių 225, Vilnius",Dyzelinas,1.999,2026-04-20
Emsi,Pasvalio r. sav.,"Sereikonių k., Baltijos kelio g.2",Dyzelinas,2.029,2026-04-20
Emsi,Šiaulių m. sav.,"Sembos g.5, Šiauliai",Dyzelinas,2.049,2026-04-20
Emsi,Panevėžio r. sav.,"Šilagalio k., Panevėžio aplinkl.12",Dyzelinas,2.019,2026-04-20
Emsi,Šilutės r. sav.,"Gluosnių g.4A, Šilutė",Dyzelinas,2.01,2026-04-20
Emsi,Marijampolės sav.,"Skaisčiūnų k., Europos g.11",Dyzelinas,2.019,2026-04-20
Emsi,Klaipėdos m. sav.,"Taikos pr.124, Klaipėda",Dyzelinas,1.99,2026-04-20
Emsi,Vilniaus m. sav.,"Gunkliškių g.2F, Vilnius",Dyzelinas,1.999,2026-04-20
Emsi,Kauno r. sav.,"Vandžiogalos pl.86A, Kaunas",Dyzelinas,2.05,2026-04-20
Emsi,Vilkaviškio r. sav.,"S.Nėries g.38, Vilkaviškis",Dyzelinas,2.039,2026-04-20
Emsi,Kauno r. sav.,"Žemaitkiemis, Stasio Krasausko g. 21",Dyzelinas,2.029,2026-04-20
Saurida,Akmenės r. sav.,Naujoji Akmenė V. Kudirkos 18A,Dyzelinas,2.08,2026-04-20
Saurida,Akmenės r. sav.,Akmenės I kaimas Plento g. 1,Dyzelinas,2.12,2026-04-20
Saurida,Akmenės r. sav.,Pašakarnių km. Pašakarnių g. 1,Dyzelinas,2.13,2026-04-20
Saurida,Šiaulių m. sav.,Šiauliai Vilniaus g. 373A,Dyzelinas,2.07,2026-04-20
Saurida,Šiaulių m. sav.,Šiauliai Pramonės g. 7C,Dyzelinas,2.07,2026-04-20
Saurida,Radviliškio r. sav.,Radviliškis Gedimino g. 50C,Dyzelinas,2.09,2026-04-20
Saurida,Radviliškio r. sav.,Velžių km .Radviliškio plentas 2,Dyzelinas,2.07,2026-04-20
Saurida,Skuodo r. sav.,Skuodas Vytauto g. 20,Dyzelinas,2.08,2026-04-20
Saurida,Klaipėdos r. sav.,Klaipėda Jūrininkų pr. 29,Dyzelinas,2.06,2026-04-20
Saurida,Šilalės r. sav.,Šilalė Rytinio kelio g. 19,Dyzelinas,2.09,2026-04-20
Saurida,Jurbarko r. sav.,Pašvenčio km.,Dyzelinas,2.07,2026-04-20
Saurida,Kalvarijos sav.,Kušliškių km. Suvalkijos g. 15,Dyzelinas,2.06,2026-04-20
Saurida,Marijampolės sav.,Marijampolė Statybininkų g. 8,Dyzelinas,2.04,2026-04-20
Saurida,Alytaus m. sav.,Alytus Miškininkų g. 7,Dyzelinas,2.07,2026-04-20
Saurida,Alytaus m. sav.,Alytus Pramonės g. 5,Dyzelinas,2.07,2026-04-20
Saurida,Lazdijų r. sav.,Panarvės km.,Dyzelinas,2.1,2026-04-20
Saurida,Prienų r. sav.,Ignacavos km. Kauno pl. 18,Dyzelinas,2.1,2026-04-20
Saurida,Kauno r. sav.,Domeikava Muitinės g. 2,Dyzelinas,2.12,2026-04-20
Saurida,Kauno m. sav.,Kaunas Garažų g. 20,Dyzelinas,2.0,2026-04-20
Saurida,Kauno r. sav.,Babtai Vandžiogalos g. 3,Dyzelinas,2.1,2026-04-20
Saurida,Kaišiadorių r. sav.,Rumšiškės Lekavičiaus g. 71,Dyzelinas,2.09,2026-04-20
Saurida,Šakių r. sav.,Lėkėčių km. Šakių g. 3,Dyzelinas,2.1,2026-04-20
Saurida,Prienų r. sav.,Mauručiai Liepų g. 20,Dyzelinas,2.05,2026-04-20
Saurida,Ukmergės r. sav.,Ukmergė Kareivinių g. 64,Dyzelinas,2.02,2026-04-20
Saurida,Ukmergės r. sav.,Ukmergė Vilniaus g. 122,Dyzelinas,2.02,2026-04-20
Saurida,Ukmergės r. sav.,Pageležių km.,Dyzelinas,2.12,2026-04-20
Saurida,Vilniaus r. sav.,Čekoniškių km,Dyzelinas,2.12,2026-04-20
Saurida,Vilniaus r. sav.,Zujūnai Buivydiškių g. 1A,Dyzelinas,2.09,2026-04-20
Saurida,Visagino sav.,Visaginas Kosmoso g. 1,Dyzelinas,2.1,2026-04-20
Saurida,Vilniaus m. sav.,"Vilnius, Jankiškių g. 43a",Dyzelinas,2.09,2026-04-20
Virši,Marijampolės sav.,"L.Taunio g. 3, Pasūduonės km.",Dyzelinas,2.024,2026-04-20
Pynauja,Šilalės r. sav.,"Dvaro g.1, Papynaujo k.,Kvėdarna",Dyzelinas,2.21,2026-04-20
GM Circle K,Šakių r. sav.,"Kauno g. 68, Girėnų k.",Dyzelinas,2.147,2026-04-20
GM Circle K,Jurbarko r. sav.,"Muitinės g. 34A, Jurbarkas",Dyzelinas,2.147,2026-04-20
Žibalas,Jonavos r. sav.,"Jonava, Taurostos g. 16a",Dyzelinas,2.08,2026-04-20
Gazimpeksas,Rietavo sav.,"Tverai, Rietavo g. 32",Dyzelinas,2.06,2026-04-20
Skaistčio ŽŪB,Joniškio r. sav.,"Skaistgirys, Liepų g.22",Dyzelinas,2.09,2026-04-20
Antivis,Kelmės r. sav.,"Tytuvėnai, Žemaitės g.14",Dyzelinas,2.09,2026-04-20
Degta,Elektrėnų sav.,"Vievis, Kauno g. 55A",Dyzelinas,2.099,2026-04-20
Degta,Anykščių r. sav.,"Anykščiai, Vienuolio g. 34A",Dyzelinas,1.939,2026-04-20
Degta,Rokiškio r. sav.,"Rokiškis, Respublikos g.113B,",Dyzelinas,2.033,2026-04-20
Junasa,Šiaulių m. sav.,Žemaitės g. 131c,Dyzelinas,1.969,2026-04-20
Junasa,Šiaulių m. sav.,Bačiūnų g. 12a,Dyzelinas,1.969,2026-04-20
Junasa,Šiaulių r. sav.,"M. Katiliškio g. 50, Gruzdžiai",Dyzelinas,1.999,2026-04-20
VVARFF (Circle K),Plungės r. sav.,"Pramogų g. 4, Truikių k.",Dyzelinas,2.069,2026-04-20
Regusa,Kazlų Rūdos sav.,"Medelyno g. 4A, Jūrės k.",Dyzelinas,2.02,2026-04-20
Regusa,Marijampolės sav.,"Sodo g. 11, Gavaltuvos k.",Dyzelinas,2.05,2026-04-20
Regusa,Vilkaviškio r. sav.,"J. Basanavičiaus g. 45A, Kybartai",Dyzelinas,2.04,2026-04-20
Regusa,Kazlų Rūdos sav.,"S. Daukanto g. 19D, Kazlų Rūda",Dyzelinas,2.02,2026-04-20
Regusa,Kauno m. sav.,"Marijampolės pl. 20, Kaunas",Dyzelinas,1.99,2026-04-20
Plungės lagūna (Circle K),Rietavo sav.,"Plungės g. 32, Rietavas",Dyzelinas,2.019,2026-04-20
Propano ir butano dujų centras,Ignalinos r. sav.,"Švenčionių 35, Ignalina",Dyzelinas,2.109,2026-04-20
Propano ir butano dujų centras,Švenčionių r. sav.,"Aukštaičių g. 2a, Cirkliškio k.",Dyzelinas,2.07,2026-04-20
Adukesta,Klaipėdos r. sav.,"Laisvės g. 50, Maciuičių k.",Dyzelinas,2.06,2026-04-20
Melkasta,Lazdijų r. sav.,"Kalvelių k., Lazdijų pl. 29",Dyzelinas,2.08,2026-04-20
Melkasta,Vilkaviškio r. sav.,Gulbiniškių k. 7,Dyzelinas,2.07,2026-04-20
Melkasta,Lazdijų r. sav.,"Seirijų mstl., Algirdo g. 35A",Dyzelinas,2.08,2026-04-20
Eu Verslas,Mažeikių r. sav.,"Viekšnių g. 24, Mažeikiai",Dyzelinas,2.009,2026-04-20
Eu Verslas,Plungės r. sav.,"Telšių g. 127, Jovaišiškės k.",Dyzelinas,2.009,2026-04-20
Eu Verslas,Plungės r. sav.,"Stoties g. 7C, Plungė",Dyzelinas,2.01,2026-04-20
Eu Verslas,Plungės r. sav.,"Rietavo g. 107, Pakerų k.",Dyzelinas,2.069,2026-04-20
Šventosios investicijos,Palangos m. sav.,Elijos g.26 Palanga (Šventoji),Dyzelinas,2.099,2026-04-20
Atsiauta,Šiaulių r. sav.,"Vytauto 80, Kuršėnai",Dyzelinas,2.08,2026-04-20
S.Savicko įmonė (Circle K),Kėdainių r. sav.,"J.Basanavičiaus g. 103, Kėdainiai",Dyzelinas,2.049,2026-04-20
S.Savicko įmonė,Kėdainių r. sav.,"Šėtos g. 120 , Kėdainiai",Dyzelinas,2.019,2026-04-20
S.Savicko įmonė,Kėdainių r. sav.,"Dariaus ir Girėno 23 A, Kėdainiai",Dyzelinas,2.019,2026-04-20
S.Savicko įmonė,Kėdainių r. sav.,"Gedimino g. 50 , Kėdainiai",Dyzelinas,2.019,2026-04-20
S.Savicko įmonė,Kėdainių r. sav.,"Vandžiogalos g 29,Saviečių k.",Dyzelinas,2.019,2026-04-20
Lašų ŽŪB,Rokiškio r. sav.,"Vytėnų vs 9, Vytėnai",Dyzelinas,2.06,2026-04-20
Littaura,Tauragės r. sav.,"Pramonės g. 6, Tauragė",Dyzelinas,2.05,2026-04-20
Valdegra,Marijampolės sav.,"Prienų g.7, Igliaukos k.",Dyzelinas,1.999,2026-04-20
Alauša,Utenos r. sav.,"Palijoniškio g. 1, Utena",SND,0.929,2026-04-20
Alauša,Visagino sav.,"Kosmoso g. 3, Visaginas",SND,0.859,2026-04-20
Alauša,Vilniaus m. sav.,"Kalvarijų g. 204G, Vilnius",SND,0.924,2026-04-20
Alauša,Vilniaus m. sav.,"Kirtimų g. 23A, Vilnius",SND,0.939,2026-04-20
Alauša,Vilniaus m. sav.,"Pelesos g. 1/2, Vilnius",SND,0.929,2026-04-20
Alauša,Ukmergės r. sav.,"Kauno g. 37, Ukmergė",SND,0.934,2026-04-20
Alauša,Utenos r. sav.,"Plento g. 17, Daugailiai",SND,0.949,2026-04-20
Alauša,Anykščių r. sav.,Bajorų k.,SND,0.909,2026-04-20
Alauša,Šiaulių r. sav.,"Plento g. 2B, Kairiai",SND,0.899,2026-04-20
Alauša,Vilniaus m. sav.,"Vilniaus g. 8, Grigiškės",SND,0.929,2026-04-20
Alauša,Marijampolės sav.,"Stoties g. 49, Marijampolė",SND,0.939,2026-04-20
Alauša,Širvintų r. sav.,"Paširvio g. 1, Paširvinčio k.",SND,0.944,2026-04-20
Alauša,Šakių r. sav.,"Šakių g. 51, Kudirkos Naumiestis",SND,0.949,2026-04-20
Alauša,Šalčininkų r. sav.,"Skraičionių g. 1, Skraičionių k.",SND,0.914,2026-04-20
Alauša,Kalvarijos sav.,"Europos g. 17, Salaperaugio k.",SND,0.949,2026-04-20
Alauša,Ignalinos r. sav.,"Švenčionių g. 29A, Ignalina",SND,0.899,2026-04-20
Alauša,Vilniaus m. sav.,"Šiaurės g. 39, Vilnius",SND,0.934,2026-04-20
Alauša,Utenos r. sav.,"J. Basanavičiaus g. 1C, Utena",SND,0.924,2026-04-20
Alauša,Alytaus r. sav.,"Santaikos g. 2A, Santaikos k.",SND,0.944,2026-04-20
Alauša,Anykščių r. sav.,"A. Vienuolio g. 32A, Anykščiai",SND,0.864,2026-04-20
Apsaga,Šiaulių m. sav.,"Vilniaus g.16, Šiauliai",SND,0.919,2026-04-20
Apsaga,Šiaulių m. sav.,"Pramonės g. 3A, Šiauliai",SND,0.919,2026-04-20
Apsaga,Šiaulių m. sav.,"Nuklono g. 4, Šiauliai",SND,0.91,2026-04-20
Apsaga,Šiaulių m. sav.,"Tilžės g. 223, Šiauliai",SND,0.91,2026-04-20
Apsaga,Šiaulių m. sav.,"V. Bielskio g. 47A, Šiauliai",SND,0.9,2026-04-20
Apsaga,Radviliškio r. sav.,"Šiaulių g.12, Radviliškis",SND,0.96,2026-04-20
Apsaga,Radviliškio r. sav.,"Beržų g. 19, Baisogalos k.",SND,0.965,2026-04-20
Apsaga,Joniškio r. sav.,Radikių k.,SND,0.939,2026-04-20
Baltic Petroleum,Vilniaus m. sav.,"Vilnius, Antakalnio g. 128",SND,0.929,2026-04-20
Baltic Petroleum,Jonavos r. sav.,"Gudžionių k., Plento g. 24",SND,0.929,2026-04-20
Baltic Petroleum,Vilniaus m. sav.,"Vilnius, Gerosios Vilties g. 33",SND,0.969,2026-04-20
Baltic Petroleum,Vilniaus m. sav.,"Vilnius, Savanorių pr. 121",SND,0.909,2026-04-20
Baltic Petroleum,Kauno m. sav.,"Kaunas, Raudondvario pl. 82",SND,0.889,2026-04-20
Baltic Petroleum,Kauno m. sav.,"Kaunas, Jonavos g. 60A",SND,0.929,2026-04-20
Baltic Petroleum,Kauno r. sav.,Jaučiakių k.,SND,0.959,2026-04-20
Baltic Petroleum,Klaipėdos m. sav.,"Klaipėda, Šilutės pl. 1",SND,0.899,2026-04-20
Baltic Petroleum,Palangos m. sav.,"Palanga, Klaipėdos pl. 44",SND,0.919,2026-04-20
Baltic Petroleum,Šilutės r. sav.,"Šilutė, Klaipėdos g. 4A",SND,0.939,2026-04-20
Baltic Petroleum,Alytaus m. sav.,"Alytus, Santaikos g. 33",SND,0.929,2026-04-20
Baltic Petroleum,Druskininkų sav.,"Druskininkai, Gardino g. 79",SND,0.949,2026-04-20
Baltic Petroleum,Lazdijų r. sav.,"Lazdijai, Turistų g. 88",SND,0.949,2026-04-20
Baltic Petroleum,Telšių r. sav.,"Telšiai, Šiaulių pl. 12",SND,0.949,2026-04-20
Baltic Petroleum,Joniškio r. sav.,"Joniškis, Vilniaus g. 72",SND,0.879,2026-04-20
Baltic Petroleum,Radviliškio r. sav.,"Radviliškis, Miško g. 64",SND,0.91,2026-04-20
Baltic Petroleum,Panevėžio m. sav.,"Panevėžys, Velžio kelias 74",SND,0.939,2026-04-20
Baltic Petroleum,Utenos r. sav.,"Utena, Basanavičiaus g. 1B",SND,0.929,2026-04-20
Baltic Petroleum,Raseinių r. sav.,"Raseiniai, Vilniaus g. 30",SND,0.9,2026-04-20
Baltic Petroleum,Jurbarko r. sav.,"Jurbarkas, Muitinės g. 22A",SND,0.9,2026-04-20
Baltic Petroleum,Prienų r. sav.,"Prienai, Vilniaus g. 3A",SND,0.929,2026-04-20
Baltic Petroleum,Kėdainių r. sav.,"Kėdainiai, J. Basanavičiaus g. 95B",SND,0.929,2026-04-20
Baltic Petroleum,Ukmergės r. sav.,"Ukmergė, Kauno g. 49",SND,0.939,2026-04-20
Baltic Petroleum,Biržų r. sav.,Valantiškio k.,SND,0.899,2026-04-20
Baltic Petroleum,Šakių r. sav.,"Šakiai, Sodų g. 1",SND,0.9,2026-04-20
Baltic Petroleum,Skuodo r. sav.,"Skuodas, Vytauto g. 22",SND,0.9,2026-04-20
Baltic Petroleum,Vilniaus m. sav.,Vilnius  Kalvarijų g. 161A,SND,0.929,2026-04-20
Baltic Petroleum,Trakų r. sav.,"Trakai, Vilniaus g. 33",SND,0.969,2026-04-20
Baltic Petroleum,Molėtų r. sav.,"Molėtai, Vilniaus g.104",SND,0.939,2026-04-20
Baltic Petroleum,Kauno m. sav.,"Kaunas, Minkovskių g. 132",SND,0.889,2026-04-20
Baltic Petroleum,Varėnos r. sav.,"Varėna, Čiurlionio g. 63",SND,0.989,2026-04-20
Baltic Petroleum,Klaipėdos m. sav.,"Klaipėda, Tilžės g. 90",SND,0.939,2026-04-20
Baltic Petroleum,Vilniaus m. sav.,"Vilnius, Metalo g. 4B",SND,0.919,2026-04-20
Baltic Petroleum,Šalčininkų r. sav.,"Šalčininkai, Vilniaus g. 5A",SND,0.949,2026-04-20
Baltic Petroleum,Širvintų r. sav.,"Širvintos, Musninkų g. 21",SND,0.949,2026-04-20
Baltic Petroleum,Kauno m. sav.,"Kaunas, Chemijos g. 6",SND,0.919,2026-04-20
Baltic Petroleum,Akmenės r. sav.,"N. Akmenė, V. Kudirkos g. 21A",SND,0.9,2026-04-20
Baltic Petroleum,Vilniaus r. sav.,Vilkaraisčio k.,SND,0.89,2026-04-20
Baltic Petroleum,Panevėžio m. sav.,"Panevėžys, Smėlynės g. 169",SND,0.94,2026-04-20
Baltic Petroleum,Pakruojo r. sav.,"Pakruojis, Statybininkų g. 28",SND,0.91,2026-04-20
Baltic Petroleum,Šilalės r. sav.,"Šilalė, Rytinio Kelio g. 2",SND,0.919,2026-04-20
Baltic Petroleum,Marijampolės sav.,Pasiekų k.,SND,0.939,2026-04-20
Baltic Petroleum,Marijampolės sav.,Pietarių k. Kauno g. 164,SND,0.929,2026-04-20
Baltic Petroleum,Vilniaus m. sav.,"Vilnius, Molėtų pl. 27A",SND,0.939,2026-04-20
Baltic Petroleum,Vilniaus m. sav.,"Vilnius, S. Batoro g. 15",SND,0.919,2026-04-20
Baltic Petroleum,Vilniaus r. sav.,Užubalių k. Senasis Ukmergės kelias 4,SND,0.949,2026-04-20
Baltic Petroleum,Vilniaus m. sav.,"Vilnius, Rinktinės g. 59",SND,0.949,2026-04-20
Baltic Petroleum,Marijampolės sav.,"Marijampolė, Vasaros g. 15",SND,0.949,2026-04-20
Baltic Petroleum,Telšių r. sav.,"Ožtakių k., Dariaus ir Girėno g. 77",SND,0.899,2026-04-20
Baltic Petroleum,Rokiškio r. sav.,"Pandėlio k., Elektrinės g. 1",SND,0.929,2026-04-20
Baltic Petroleum,Radviliškio r. sav.,Užuovėjos k.,SND,0.9,2026-04-20
Baltic Petroleum,Kauno m. sav.,"Kaunas, Vaidoto g. 153",SND,0.979,2026-04-20
Baltic Petroleum,Kaišiadorių r. sav.,"Triliškių k., Kauno pl. 5",SND,0.919,2026-04-20
Baltic Petroleum,Kauno r. sav.,"Pagirių k., Marijampolės g. 1",SND,0.899,2026-04-20
Baltic Petroleum,Jonavos r. sav.,"Spanėnų k., Plento g. 46",SND,0.95,2026-04-20
Baltic Petroleum,Klaipėdos r. sav.,"Priekulė, Klaipėdos g. 61",SND,0.97,2026-04-20
Baltic Petroleum,Mažeikių r. sav.,"Užežerės k., Gardenio g. 39",SND,0.919,2026-04-20
Baltic Petroleum,Kauno m. sav.,"Kaunas, Taikos pr. 120",SND,0.919,2026-04-20
Baltic Petroleum,Raseinių r. sav.,Kalnujų k. 1,SND,0.909,2026-04-20
Baltic Petroleum,Klaipėdos m. sav.,"Klaipėda, Liepų g. 79A",SND,0.939,2026-04-20
Baltic Petroleum,Mažeikių r. sav.,"Mažeikiai, M. Daukšos g. 17",SND,0.929,2026-04-20
Baltic Petroleum,Druskininkų sav.,"Druskininkai, Leipalingio g. 26",SND,0.949,2026-04-20
Baltic Petroleum,Varėnos r. sav.,"Merkinė, Vilniaus g. 87",SND,0.969,2026-04-20
Baltic Petroleum,Rietavo sav.,"Rietavas, Dariaus ir Girėno g. 19",SND,0.91,2026-04-20
Baltic Petroleum,Jonavos r. sav.,"Jonava, Žemaitės g. 1",SND,0.969,2026-04-20
Baltic Petroleum,Varėnos r. sav.,"Senoji Varėna, Vilniaus g. 6A",SND,0.989,2026-04-20
Baltic Petroleum,Alytaus r. sav.,Likiškėlių k.,SND,0.949,2026-04-20
Baltic Petroleum,Šiaulių m. sav.,"Šiauliai, Kupiškio g. 4",SND,0.93,2026-04-20
Baltic Petroleum,Vilniaus r. sav.,"Grigaičiai, Pavilnės g.",SND,0.939,2026-04-20
Baltic Petroleum,Kauno r. sav.,"Ringaudų k., Gėlių g. 1A",SND,0.949,2026-04-20
Baltic Petroleum,Vilniaus m. sav.,Visalaukio g. 2,SND,0.929,2026-04-20
Baltic Petroleum,Zarasų r. sav.,"Sarakiškių k., Vytauto g. 61",SND,0.929,2026-04-20
Baltic Petroleum,Kupiškio r. sav.,"Noriūnų k., Parko g. 3A",SND,0.869,2026-04-20
Baltic Petroleum,Jurbarko r. sav.,"Klišių k., Pievų g. 2",SND,0.9,2026-04-20
Baltic Petroleum,Šilalės r. sav.,Bučių k.,SND,0.93,2026-04-20
Baltic Petroleum,Tauragės r. sav.,"Taurų k., Tilžės pl. 36",SND,0.94,2026-04-20
Baltic Petroleum,Raseinių r. sav.,"Girkalnio k., Žemaičių g. 39",SND,0.92,2026-04-20
Baltic Petroleum,Vilniaus m. sav.,"Vilnius, Zujūnų g. 2A",SND,0.949,2026-04-20
Baltic Petroleum,Plungės r. sav.,"Plateliai,  Ž. Kalvarijos g. 1A",SND,0.889,2026-04-20
Baltic Petroleum,Prienų r. sav.,Veiverių k.,SND,0.96,2026-04-20
Baltic Petroleum,Marijampolės sav.,"Marijampolė, P. Armino g. 69",SND,0.929,2026-04-20
Baltic Petroleum,Radviliškio r. sav.,"Radviliškis, Šiaulių g. 1A",SND,0.91,2026-04-20
Baltic Petroleum,Druskininkų sav.,"Leipalingis, Merkinės g. 37",SND,0.949,2026-04-20
